,id,title,views,author,channel_url,duration
643,643,Darwin,2525,bob,https://www.youtube.com/channel/UC5ACyKklXRknIlKSuVtFKXQ,6
644,644,"Troy, the movie, in 8 sec",3188,bob,https://www.youtube.com/channel/UC5ACyKklXRknIlKSuVtFKXQ,9
645,645,Sheringham Shanty Men,4676,bob,https://www.youtube.com/channel/UC5ACyKklXRknIlKSuVtFKXQ,8
646,646,Punching Jim,2562,bob,https://www.youtube.com/channel/UC5ACyKklXRknIlKSuVtFKXQ,2
647,647,Shayna eating smoke,2230,bob,https://www.youtube.com/channel/UC5ACyKklXRknIlKSuVtFKXQ,24
648,648,"Ah, push it! SF beatboxing",3966,bob,https://www.youtube.com/channel/UC5ACyKklXRknIlKSuVtFKXQ,24
649,649,Homemade firebreathing Godzilla,3813,bob,https://www.youtube.com/channel/UC5ACyKklXRknIlKSuVtFKXQ,20
650,650,Fanhunter Animation Series - Teaser,7022,pelayo,https://www.youtube.com/channel/UCvBKdBKmruSTrB6cQjYaWOQ,164
651,651,Deafmovies,3350,Theo Stoter,https://www.youtube.com/channel/UCHmaq7hOPSS387YZ1iL9j8A,89
652,652,BW Kids sing Tonbono Megane,515,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,132
653,653,Tornado Damage,1491,Queenbeenan,https://www.youtube.com/channel/UCs6GWCqdRfGjA_n_C2_u5_A,259
654,654,Ｓａｎａｒｕ　Ｌａｋｅ　Ｈａｍａｍａｔｓｕ　Ｊａｐａｎ,1924,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,97
655,655,Myst V - End of Ages E3 Trailer,69761,pelayo,https://www.youtube.com/channel/UCvBKdBKmruSTrB6cQjYaWOQ,114
656,656,Dancing Dog,6655,keepwalk,https://www.youtube.com/channel/UCfhfgTB57Z3lgdZbSFy_T8Q,69
657,657,colin,724,snowskatebob,https://www.youtube.com/channel/UCiRX5_E5xFF8suG6fuwoJNw,118
658,658,Russ' birthday body shots,3336,bob,https://www.youtube.com/channel/UC5ACyKklXRknIlKSuVtFKXQ,23
659,659,south shore stunters practice,10422,derick miceli,https://www.youtube.com/channel/UCKNCvXhAb5HuPij6U-Qy2TQ,207
660,660,Wooden Boat Festival 2005,51005,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,221
661,661,Interview - Sandra E. Smith-Poling,1389,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,201
662,662,Interview - Zoe Young Artist Port Townsend,2017,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,206
663,663,US Open 2005,333,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,26
664,664,US Open 2005,274,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,11
665,665,fireworks,272,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,69
666,666,Vonage halo,6507,QuackJAG,https://www.youtube.com/channel/UCF9sTJLjna5OD308PP4lXSg,35
667,667,Halo Kitty Cat Dance,7434048,QuackJAG,https://www.youtube.com/channel/UCF9sTJLjna5OD308PP4lXSg,89
668,668,"""Blurry"" the halo music video",55292,QuackJAG,https://www.youtube.com/channel/UCF9sTJLjna5OD308PP4lXSg,575
669,669,Butterfly,897,cryo,https://www.youtube.com/channel/UCqNqn6joEHSqZ_p9d9PlckA,8
670,670,Squirrel,404,cryo,https://www.youtube.com/channel/UCqNqn6joEHSqZ_p9d9PlckA,9
671,671,Baby scene from Trainspotting,723973,Johnny Söderberg,https://www.youtube.com/channel/UC5kTDGdUdMSem8efhk-oX4A,43
672,672,RealMYST Trailer,67378,pelayo,https://www.youtube.com/channel/UCvBKdBKmruSTrB6cQjYaWOQ,152
673,673,Monopoly,433,Michael Gaiss,https://www.youtube.com/channel/UCSw29YqBhKKr2FveUtilpIQ,27
674,674,jason carnes rm clip,4253,derick miceli,https://www.youtube.com/channel/UCKNCvXhAb5HuPij6U-Qy2TQ,157
675,675,catupecu machu - aveces vuelvo,53233,catupecumachu,https://www.youtube.com/channel/UCzn1dxeDozT51tpPDnV6xAQ,144
676,676,catupecu machu - aveces vuelvo,7891368,catupecumachu,https://www.youtube.com/channel/UCzn1dxeDozT51tpPDnV6xAQ,246
677,677,Hak5 - Hak.5 Half-Week-Hack #1,25320,Hak5,https://www.youtube.com/channel/UC3s0BtrBJpwNDaflRSoiieQ,60
678,678,Walking teddy bears,154002,Bev Sykes,https://www.youtube.com/channel/UCX5jQbEfE8TY6zyuWj2yTgA,91
679,679,Campaña niños con cancer,30744,Aldasoro,https://www.youtube.com/channel/UCXaCD3Ngl4nIMZQRMof5n0w,52
680,680,Ghost,1242841,fruss,https://www.youtube.com/channel/UCz0S4qGBprXk2vQtmWuOrnA,15
681,681,ikea lamp,823543,Fırat Yıldız,https://www.youtube.com/channel/UCKuX1Um5jmyAL3bdX3HoWUQ,60
682,682,Hak5 - Hak.5 Episode #2 Teaser,14227,Hak5,https://www.youtube.com/channel/UC3s0BtrBJpwNDaflRSoiieQ,68
683,683,Hak.5 Episode #1 Teaser,30149,Hak5,https://www.youtube.com/channel/UC3s0BtrBJpwNDaflRSoiieQ,33
684,684,Hak5 - Episode #1,155059,Hak5,https://www.youtube.com/channel/UC3s0BtrBJpwNDaflRSoiieQ,1573
685,685,New Super Mario Bros,2031366,pelayo,https://www.youtube.com/channel/UCvBKdBKmruSTrB6cQjYaWOQ,73
686,686,How to speak Good Japanese,12574,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,145
687,687,Gero raises up his hand,379,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,164
688,688,"Monkey, Genius",1740,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,95
689,689,Ｓｗｅｅｔ　Ｍｏｎｋｅｙ,341,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,137
690,690,Koala from Australuia,446,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,93
691,691,"Crow, our Mate",982,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,104
692,692,Thinkless Horse,327,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,72
693,693,street fighter,1213,rororo,https://www.youtube.com/channel/UC2OGWED_VeTYxQeIOsIMCgA,12
694,694,Soul Blade CGI Intro,42721,Eli Hodapp,https://www.youtube.com/channel/UCLR5ikhRiJ5f3qjJIT8uJsg,130
695,695,animation station,3433,snowskatebob,https://www.youtube.com/channel/UCiRX5_E5xFF8suG6fuwoJNw,41
696,696,Helicopter Crashes Into Ice,53162,slvgdvg,https://www.youtube.com/channel/UCo7V0qVLXMJ2pTqmKQyrXXQ,23
697,697,1989 Tiananmen Square Protests,4299480,Daniel Rodriguez Herrera,https://www.youtube.com/channel/UChaqsi9VuTv0EiQaGyK455Q,72
698,698,Elephant dustbathing in Kyiv Zoo,5418,Maxon Pugovsky,https://www.youtube.com/channel/UCDcKAfHBfbmKXbmAUNDiM5w,30
699,699,Halo cant escape my love,7033,QuackJAG,https://www.youtube.com/channel/UCF9sTJLjna5OD308PP4lXSg,245
700,700,Hot Halo Hogs,13261,QuackJAG,https://www.youtube.com/channel/UCF9sTJLjna5OD308PP4lXSg,336
701,701,David Beckham,7183,Theo Stoter,https://www.youtube.com/channel/UCHmaq7hOPSS387YZ1iL9j8A,119
702,702,friction skate thingy for fun,16555,trout_boi,https://www.youtube.com/channel/UCw_kp6X0kx5W81k47mlujEA,256
703,703,Battery Park Citys Annual Block Party 3,183,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,24
704,704,my hero,1923,snowskatebob,https://www.youtube.com/channel/UCiRX5_E5xFF8suG6fuwoJNw,11
705,705,smtown summer vacation,47613,n0b0dy135,https://www.youtube.com/channel/UCvBA3Yfhjgngy1Ck3MyQinA,258
706,706,Walking on grass,678,Maxon Pugovsky,https://www.youtube.com/channel/UCDcKAfHBfbmKXbmAUNDiM5w,30
707,707,Nimpha waterslides,8313,Maxon Pugovsky,https://www.youtube.com/channel/UCDcKAfHBfbmKXbmAUNDiM5w,19
708,708,Beer Bottle Trick,93350,slvgdvg,https://www.youtube.com/channel/UCo7V0qVLXMJ2pTqmKQyrXXQ,49
709,709,Wild Arms Animated Intro,36645,Eli Hodapp,https://www.youtube.com/channel/UCLR5ikhRiJ5f3qjJIT8uJsg,132
710,710,Night at My Moutnain House （秋の山荘）,1263,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,162
711,711,breaded crab lives,2810,dan,https://www.youtube.com/channel/UCRP1kUhETZeKrcRzQYeMgkw,12
712,712,Dead bird song,13588,BigMacOsaurus Rex,https://www.youtube.com/channel/UCc-rLtg1vL3ZKjZuKiUUCGg,258
713,713,rijden rondom altenahr 2005,2273,Chris Budding,https://www.youtube.com/channel/UCqZG8EqKb3wlOa2_n0n0yLg,144
714,714,spiegelzaal,1116,Chris Budding,https://www.youtube.com/channel/UCqZG8EqKb3wlOa2_n0n0yLg,116
715,715,Motorweekend Altenahr 2005,908,Chris Budding,https://www.youtube.com/channel/UCqZG8EqKb3wlOa2_n0n0yLg,265
716,716,System Of A Down - Toxicity (Live),30451,frozentoast,https://www.youtube.com/channel/UCewa6u-nSq9rYchyPNCUqAw,359
717,717,Hurra Torpedo - Total Eclipse Of The Heart (live),2907945,frozentoast,https://www.youtube.com/channel/UCewa6u-nSq9rYchyPNCUqAw,196
718,718,Queen - Bohemian Rhapsody,63361063,frozentoast,https://www.youtube.com/channel/UCewa6u-nSq9rYchyPNCUqAw,350
719,719,Bush Gay Bar,28863,frozentoast,https://www.youtube.com/channel/UCewa6u-nSq9rYchyPNCUqAw,141
720,720,Libby Brakeley Race 2005,375,Michael Gaiss,https://www.youtube.com/channel/UCSw29YqBhKKr2FveUtilpIQ,20
721,721,The Feast of San Gennaro,377,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,9
722,722,The Feast of San Gennaro 3,202,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,5
723,723,The Feast of San Gennaro 4,282,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,19
724,724,The Feast of San Gennaro 5,403,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,23
725,725,The Feast of San Gennaro 6,228,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,10
726,726,The Feast of San Gennaro 7,250,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,9
727,727,The Feast of San Gennaro 8,246,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,13
728,728,The Feast of San Gennaro 9,398,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,27
729,729,The Feast of San Gennaro 10,326,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,22
730,730,Photograph the halo music video,4739,QuackJAG,https://www.youtube.com/channel/UCF9sTJLjna5OD308PP4lXSg,416
731,731,Les yeux noirs,1425130,bazart,https://www.youtube.com/channel/UCH4JlVFI2bKzHgS1J7Sa7yA,528
732,732,Gig,317,BarStu,https://www.youtube.com/channel/UC9TPJ8c55dmY0O9rdE0l6oA,13
733,733,Global Import and Domestic Car Show Tour,6911,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,316
734,734,Global Import/Domestic Car Show - Car Clips,2517,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,197
735,735,Arts on the River,433,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,37
736,736,One day at BW Club,392,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,32
737,737,Chibi and RES,2701,bboychibi,https://www.youtube.com/channel/UC_GQqv7sWxjDVlnuOMPQldQ,130
738,738,SPOTlight 2005,1289,Luke Lopez,https://www.youtube.com/channel/UCfHr0X8i_wWGnv5EuEbgcXQ,272
739,739,"Feast of San Gennaro, NYC",2538,overdramatic,https://www.youtube.com/channel/UCOjCepOWk9gjXIpQtFIM08A,60
740,740,2000 GT Mustang burnout,8079,zack33,https://www.youtube.com/channel/UCooncM5G_X76FJunIokrgAw,7
741,741,2000 GT burnout,3878,zack33,https://www.youtube.com/channel/UCooncM5G_X76FJunIokrgAw,14
742,742,Onboard met ruud,2952,Chris Budding,https://www.youtube.com/channel/UCqZG8EqKb3wlOa2_n0n0yLg,271
743,743,mustang burnout,3927,zack33,https://www.youtube.com/channel/UCooncM5G_X76FJunIokrgAw,5
744,744,BW kids draw Mr Hayashi,1139,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,45
745,745,Full House NG,1036069,hyekyolover,https://www.youtube.com/channel/UC-PR5v8O28VzwZclslsHN9g,132
746,746,my exhaust,10276,zack33,https://www.youtube.com/channel/UCooncM5G_X76FJunIokrgAw,48
747,747,Sky Jumping,6168,Warren R.M. Stuart,https://www.youtube.com/channel/UCGQgV-xs4oBH8AFloEF1QwA,29
748,748,Nat King Cole Oscar Peterson Trio & Coleman Hawkins - Sw,776241,bazart,https://www.youtube.com/channel/UCH4JlVFI2bKzHgS1J7Sa7yA,161
749,749,Shakira n Alejandro Sanz - La Tortura Live (sexy),11689773,joslynh,https://www.youtube.com/channel/UC2dVn71KPgRC54PgXCcQZOA,238
750,750,Mujeres y tecnología (joke),7676,Aldasoro,https://www.youtube.com/channel/UCXaCD3Ngl4nIMZQRMof5n0w,49
751,751,the Great Port Townsend Bay Kinetic Skulpture Race 2004,684,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,3
752,752,Port Townsend Kinetic Skulpture Race 2004,1315,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,5
753,753,Port Townsend Kinetic Skulpture Race 2004,364,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,9
754,754,Heaven Scent - John Digweed (BEDROCK),55341,fhearnoiz,https://www.youtube.com/channel/UCFhNyyWgFqXAW0nNTONu7dA,184
755,755,Life Goes On - Tupac,131350286,fhearnoiz,https://www.youtube.com/channel/UCFhNyyWgFqXAW0nNTONu7dA,300
756,756,Basketball Moonwalk!?!?,80393,Aja George,https://www.youtube.com/channel/UCSDOm5IJMJZ55x1_viqdayw,7
757,757,Water Bottle Rocketeer,11471,nikko,https://www.youtube.com/channel/UC20Eaa66jWARgvbZQ6OR9Bw,68
758,758,Ｐｈｏｔｏ　Ａｌｂｕｍｓ　ａｎｄ　Ｃｈｉｌｄｒｅｎ,323,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,230
759,759,Mario on Guitar,2378543,nikko,https://www.youtube.com/channel/UC20Eaa66jWARgvbZQ6OR9Bw,58
760,760,Ｐａｒｅｎｔｓ　ｒｅｐｅａｔ　ｔｈｅｉｒ　ｙｏｕｎｇｅｒ　ｄａｙｓ,350,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,280
761,761,Ｇｏｏｄ　Ｋｉｎｄｅｒｇａｒｔｅｎｓ,392,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,262
762,762,Ｈｏｗ　ｔｏ　ｉｍｐｒｏｖｅ　ｒｅｌａｔｉｏｎｓｈｉｐ,325,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,181
763,763,先生との信頼関係,1319,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,248
764,764,Chinese Medical Science,452,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,311
765,765,Vultures Devouring A Meal,3682,reemer,https://www.youtube.com/channel/UCh43wpi3INgFJOP1ly1WPuQ,31
766,766,Elephant in the Serengeti,382,reemer,https://www.youtube.com/channel/UCh43wpi3INgFJOP1ly1WPuQ,26
767,767,Ken's 69 Camaro,92813,htweelz,https://www.youtube.com/channel/UCPVJeg-fqxNDcwGd4ZnVZeA,181
768,768,Children and TV games,910,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,354
769,769,Dragostea Din Tei,8973,essirkyt,https://www.youtube.com/channel/UCv8hKvYATjC5ZaJl7whPBVA,227
770,770,JAPAN APOLOGIZE FOR ITS WAR CRIMES 4,628,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,25
771,771,Lights over California,2299,bboychibi,https://www.youtube.com/channel/UC_GQqv7sWxjDVlnuOMPQldQ,11
772,772,Matt Allen Snowboarding 2005,10689,Matthew Allen,https://www.youtube.com/channel/UCbNcIxujSGVJXFw8mngOM3A,175
773,773,Kamoe Temple Autumn Festival,903,Hiroshi Hayashi,https://www.youtube.com/channel/UC2fHPR-NxuYGd1oMOGXLwFA,124
774,774,TobyMcCrackin,58858,COBALTGRUV,https://www.youtube.com/channel/UCs0ACZIa1m4ecu2zijr-8Sg,20
775,775,Jantje en Robyntje op 't Zand,670,Bertje,https://www.youtube.com/channel/UCB2Cn4hofY2FCshL7ahH4_g,15
776,776,Loes en David,571,Bertje,https://www.youtube.com/channel/UCB2Cn4hofY2FCshL7ahH4_g,15
777,777,What do we say when we drink?,357,moneydick,https://www.youtube.com/channel/UCi3nHFpFMykp8-yvMWlA5CQ,36
778,778,The Great Port Townsend Bay Kinetic Sculpture Race 2005,1161,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,244
779,779,Climb,307,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,51
780,780,Subway 1,1622,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,9
781,781,"The Earl of Bitt And Katie, from the Magic Bus, Give A Tour",877,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,260
782,782,Earl of Bitt Tours The GrapeFul Dead,372,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,74
783,783,Subway 2,618,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,24
784,784,Magic Bus Goes 4 A Spin,2343,digitalreporter,https://www.youtube.com/channel/UCeBivq_yDPREYV2JrXUjFrA,193
785,785,Mac Switch Parody by Hunter Cressall,162136,frozentoast,https://www.youtube.com/channel/UCewa6u-nSq9rYchyPNCUqAw,192
786,786,Subway 3,429,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,18
787,787,Greenwich Market Corner one,1086,moneydick,https://www.youtube.com/channel/UCi3nHFpFMykp8-yvMWlA5CQ,24
788,788,Please Keep your station tidy,704,moneydick,https://www.youtube.com/channel/UCi3nHFpFMykp8-yvMWlA5CQ,11
789,789,Mac Switch Parody by Will Ferrell,620001,frozentoast,https://www.youtube.com/channel/UCewa6u-nSq9rYchyPNCUqAw,32
790,790,Skydive UK ...my first tandem,3699,pscotton,https://www.youtube.com/channel/UCv3XVTzHNb8_U5M8OixPR3g,73
791,791,naruto,6037,kaareandrews,https://www.youtube.com/channel/UCMAnIuMzAOoYWI4AtDubeRQ,21
792,792,Metal Gear Music Video,48869,frozentoast,https://www.youtube.com/channel/UCewa6u-nSq9rYchyPNCUqAw,205
793,793,PVD  - For An Angel (Love Parade 1998),101231,fhearnoiz,https://www.youtube.com/channel/UCFhNyyWgFqXAW0nNTONu7dA,238
794,794,Jump Into Health!,521,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,24
795,795,Midnight Sun VIII,462,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,18
796,796,Purdue,333,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,22
797,797,The Ulatimate Environmental Festival,659,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,6
798,798,Riot,492,WesternGamer,https://www.youtube.com/channel/UCnzNhXTcas8o70KQ-zDePlQ,14
799,799,cop falls off motorcycle,57433,seattle420,https://www.youtube.com/channel/UC8rsf7DWH4Ds65MEL1lXhmg,42
800,800,KariAnne & I,916,WhitneyLee,https://www.youtube.com/channel/UCmhV64SsQHHxAuNGMNi6SDw,9
801,801,Splashing around with the Nissan Xterra,21066,mph,https://www.youtube.com/channel/UC-4RgQ7ZDY8BQV68z3MzwuA,35
802,802,Songs From The Underground 2,502,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,11
803,803,Songs From The Underground 4,491,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,23
804,804,Songs From The Underground 5,289,wtc3353,https://www.youtube.com/channel/UCiZoWFsUB4EpfVuwlbnbmbw,9
805,805,Killer Crossover [Soccer],106493,HONG KUN OON,https://www.youtube.com/channel/UCyH6uS_cXgDULt-esnr92Pw,32
806,806,scooby doo,8249,zack33,https://www.youtube.com/channel/UCooncM5G_X76FJunIokrgAw,12
807,807,miyazaki spots,10458,kaareandrews,https://www.youtube.com/channel/UCMAnIuMzAOoYWI4AtDubeRQ,42
808,808,iPod Nano Commercial Spoof,85994,Eli Hodapp,https://www.youtube.com/channel/UCLR5ikhRiJ5f3qjJIT8uJsg,37
809,809,White Stripes - Red Rain,27549,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,23
810,810,The White Stripes - Cold Cold Night,33499,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,112
811,811,The White Stripes - Hotel Yorba,8781,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,107
812,812,The White Stripes - I Think I Smell A Rat,6391,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,49
813,813,The White Stripes - Ball and Biscut,8477,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,45
814,814,The White Stripes - The Union Forever,8879,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,22
815,815,The Shins - Careing is Creepy,45656,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,50
816,816,The Shins - Saint Simon,6033,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,57
817,817,The White Stripes - I'm Lonely But I Ain't That Lonely Yet,14395,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,25
818,818,BACK STREET BOYS,59002,guitarplayer1235,https://www.youtube.com/channel/UCO55aIR0A5sC_UMvhVwNYPw,213
819,819,The White Stripes - I'm Lonely But I Ain't That Lonely Yet,3367,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,27
820,820,The White Stripes - Black Math,7985,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,39
821,821,The White Stripes - Dead Leaves and the Dirty Ground,7329,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,39
822,822,The White Stripes - Blue Orchid,26660,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,52
823,823,The White Stripes - Passive Manipulation,14241,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,21
824,824,The White Stripes - Doorbell,29819,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,13
825,825,The White Stripes - John The Revalator,23711,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,14
826,826,The White Stripes - The Nurse,63223,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,37
827,827,Rhode Island/memorial day weekend 2005,896,Shockwave,https://www.youtube.com/channel/UCKsJIRpufHoRqsNDOUPfi-g,326
828,828,The White Stripes - Forever For Her is Over For Me,49264,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,63
829,829,The White Stripes - Jolene,159670,readydeady,https://www.youtube.com/channel/UCgAujHFUCn9PavZWrhcnTTQ,168
830,830,joe dogg,699,snowskatebob,https://www.youtube.com/channel/UCiRX5_E5xFF8suG6fuwoJNw,25
831,831,Learning hurts too,5545,COBALTGRUV,https://www.youtube.com/channel/UCs0ACZIa1m4ecu2zijr-8Sg,57
832,832,Stick-Man Kung Fu,71815,alienbusko,https://www.youtube.com/channel/UCeKFDYqrz0sQ3IPYmOEFfcw,76
833,833,BMW Drift Test Goes Wrong!,367792,slvgdvg,https://www.youtube.com/channel/UCo7V0qVLXMJ2pTqmKQyrXXQ,97
834,834,Annoying thing,21238,mustang,https://www.youtube.com/channel/UCLcdzvhAPHBVd-cxx3YwwDg,43
835,835,Numa Numa,202799,gujustud,https://www.youtube.com/channel/UCSXzOM_D0Zu3-e0grvO6O-w,99
836,836,And1 Hot Sauce,118950,HONG KUN OON,https://www.youtube.com/channel/UCyH6uS_cXgDULt-esnr92Pw,60
837,837,The Ultimate And1 Mix Tape,312188,HONG KUN OON,https://www.youtube.com/channel/UCyH6uS_cXgDULt-esnr92Pw,236
838,838,Geography Lesson,1168727,pscotton,https://www.youtube.com/channel/UCv3XVTzHNb8_U5M8OixPR3g,110
839,839,new dance yellow outfit,22379,LQDChicky,https://www.youtube.com/channel/UCCl3Cuh1ezDDMvUd5YpYQXg,62
840,840,Butterfly,34769,LilAznKun,https://www.youtube.com/channel/UC4Y01TCm_Fo-cplLz6m2DwA,261
